Label,Message
1,want cock hubbys away need real man satisfy txt wife 89938 strings action txt stop end txt rec £150ea otbox 731 la1 7ws
0,blank blank wat blank lol
0,wearing
0,science tells chocolate melt sunlight please dont walk sunlight bcozi dont want loss sweet friend
0,thats honeymoon outfit
0,ok let noe leave house
1,claim 200 shopping spree call 08717895698 mobstorequiz10ppm
0,lol take member said aunt flow didnt visit months cause developed ovarian cysts bc way shrink
0,sun cant come earth send luv rays cloud cant come river send luv rain cant come meet send care msg gud evng
0,hi dis yijue would happy work wif gek1510
0,aight sounds good want come
0,tell friend come round til like ltgt ish
0,painful personal thought always try keep everybody happy time nobody recognises alone
0,every day use sleep ltgt
0,cool ltgt inches long hope like big
0,way home long dry spell season would
0,hi dahow todays class
1,thanks ringtone order reference number x29 mobile charged 450 tone arrive please call customer services 09065989180
0,common hearin wat ur day let ask something different smile today gud evng
0,wishing great day moji told offer always speechless offer easily go great lengths behalf stunning exam next friday keep touch sorry
0,pls dont restrict eating anythin likes next two days
0,get dump heap mom decided come lowes boring
0,babe lost try rebooting
0,ya one slow poo
0,mm way railway
0,tell said eat shit
0,like cheap i‘m happy splash wine makes feel better
0,yo know anyone ltgt otherwise able buy liquor guy flaked right dont get hold somebody loko night
0,means february april ill getting place stay dont hustle back forth audition season since sister moved away harlem
1,500 new mobiles 2004 must go txt nokia 89545 collect todayfrom £1 www4tcbiz 2optout 08718726270150gbpmtmsg18
0,thought slide enough
0,much fights good nite
1,important information orange user 0789xxxxxxx today lucky day2find log onto httpwwwurawinnercom theres fantastic surprise awaiting
0,ya ok vikky vl witin ltgt mins il reply
1,message free welcome new improved sex dogging club unsubscribe service reply stop msgs150p 18only
0,im movie call wat
0,sthis increase chance winning
0,ok lor msg b4 call
0,yetunde im class run water make ok pls
0,missing toopray inshah allah
0,people game im mall iouri kaila
0,night sweet sleep well ive see exorcism emily rose may never sleep hugs snogs
0,dun need pick ur gf
0,anything lor
0,living simple loving also simple laughing simple winning tooo simple simple difficult
0,hi dear call urgnt dont know whats problem dont want work problem least tell wating reply
0,going ikea str aft dat
0,sleeping bags blanket paper phone details anything else
0,dear got bus directly calicut
1,youll rcv msgs chat svc free hardcore services text go 69988 get nothing must age verify yr network try
0,well uv causes mutations sunscreen like essential thesedays
0,takin shower yeah ill leave im done
0,also cbe pay
0,huh slow tot reach long ago liao days leh
0,many things antibiotic used chest abdomen gynae infections even bone infections
0,certainly puts things perspective something like happens
0,ok darlin supose ok worry muchi film stuff mate babysit call therexx
0,pick another 8th youre done
0,best watch say cause get drunk motherfucker
0,dont gimme lip caveboy
0,dont number gonna massive pain ass id rather get involved thats possible
0,im office call ltgt min
0,cud tell ppl im gona bit l8 cos buses hav gon past cos full im still waitin pete
0,hey whats sleeping morning
0,family happiness
0,dude ive seeing lotta corvettes lately
0,hahahause brain dear
0,lol great im getting hungry
0,happy new years melody
0,im work please call
0,painful words thought happy toughest thing earth toughest acting happy unspoken pain inside
0,raviyog peripherals bhayandar east
0,ltgt thats guess thats easy enough
0,leaving qatar tonite search opportunityall went fastpls add ur prayers dearrakhesh
1,someone know asked dating service contact cant guess call 09058091854 revealed po box385 m6 6wu
0,love ass enjoy doggy style
0,fyi im gonna call sporadically starting like ltgt bc doin shit
0,oh gei happend tron maybe ill dl 3d
0,hungry buy food good lei mum yun dun wan juz buy little bit
0,download fring app
0,im putting ready lttimegt
0,happy baby alright take job hope fine send kiss make smile across sea kiss kiss
0,finally happened aftr decades beer cheaper petrol goverment expects us drink dont drive
0,surely result offer
0,tall princess
0,ola would get back maybe today told direct link us getting cars bids online arrange shipping get cut partnership invest money shipping takes care restuwud self reliant soon dnt worry
0,haha yup hopefully lose kg mon hip hop go orchard weigh
0,ok go change also
0,two fundamentals cool life walk like king walk like dont carewhoever king gud nyt
0,ryder unsoldnow gibbs
1,urgent mobile £2000 bonus caller prize 020603 2nd attempt reach call 09066362220 asap box97n7qp 150ppm
0,leaving yet ok lor go elsewhere eat thk
0,seeking lady street freak sheets
1,dear 0776xxxxxxx uve invited xchat final attempt contact txt chat 86688 150pmsgrcvdhgsuite3422landsroww1j6hl ldn 18yrs
0,bill £3365 thats bad
0,hey sexy buns told adore loverboy hope remember thank sister law meatballs grins love babe
0,wont move morphine
0,remain unconvinced isnt elaborate test willpower
0,yeh def up4 something satjust got payed2day havbeen given a£50 pay rise 4my work havebeen made preschoolcoordinator 2i feelingood luv
0,yeah dont go bed ill back midnight
0,jus chillaxin
0,need lar go engin cos sis arts today
0,buy blackberry bold torch buy new used let know plus saying buy ltgt wifi ipad saying ltgt
1,want new nokia 3510i colour phone delivered tomorrow 200 free minutes mobile 100 free text free camcorder reply call 8000930705
0,emigrated something ok maybe 530 bit hopeful
0,place ur points cultures module already
0,yesterday true true
0,probably earlier stations think
1,cmon babe make horny turn txt fantasy babe im hot sticky need replies cost £150 cancel send stop
0,guess pub im im happy pig clover whatever saying
0,hi yijue regarding 3230 textbook intro algorithms second edition im selling 50
0,way
0,sorry datoday wont come playi driving clas
0,sun anti sleep medicine
0,ok cool see ya
1,okmail dear dave final notice collect tenerife holiday 5000 cash award call 09061743806 landline tcs sae box326 cw25wx 150ppm
0,friends help us problems give stupid suggestion lands us another problem helps us forgt previous problem
0,hmm well night night
0,hi happy birthday hi hi hi hi hi hi hi
0,hey tell blakes address carlos wanted meet got lost hes answering phone
0,sry dajst nw came home
0,nothing got msg frm tht unknown
0,sef dey laugh meanwhile hows darling anjie
0,notice like looking shit mirror youre turning right freak
1,£1000 winner guaranteed caller prize final attempt contact claim call 09071517866 150ppmpobox10183bhamb64xe
0,came hostel
0,plz note anyone calling mobile co amp asks type ltgt ltgt disconnect callcoz iz attempt terrorist make use sim card itz confirmd nokia motorola verified cnn ibn
0,happened adventuring
0,yo guys ever figure much need alcohol jay trying figure much safely spend weed
0,ok im sure time finish tomorrow wanna spend evening cos would vewy vewy lubly love xxx
0,hello lover goes new job happy think wake slave send teasing kiss across sea
0,hex place talk explain
0,yeah imma come cause jay wants drugs
0,online transaction
0,oh ic thought meant mary jane
1,2nd time tried contact £400 prize claim easy call 087104711148 10p per minute btnationalrate
0,guy gets used dumb realize
0,sorry roommates took forever ok come
0,im happy babe woo hoo party dude
0,lol would despite cramps like girl
0,celebrate bday else
0,chill another 6hrs could sleep pain surgical emergency see unfolds okay
0,okay name ur price long legal wen pick ave ams xx
0,need go get
0,sorry got late start way
1,winner specially selected receive £1000 cash £2000 award speak live operator claim call 087123002209am7pm cost 10p
1,contract mobile 11 mnths latest motorola nokia etc free double mins text orange tariffs text yes callback remove records
0,cant keep going never intention run choose rather keep room clean dont say visitors maybe thats best choice yes wanted embarassed maybe youd feel feel friend wants drop buy say happened morning ive tried everything dont know else
1,urgent 2nd attempt contact £900 prize yesterday still awaiting collection claim call 09061702893 acl03530150pm
0,oops shower called hey parking garage collapsed university hospital see im crazy stuff like happen
0,yeah thats thinking
0,finished class
0,walked hour doesnt show care wont believe im serious
0,boy sweet words left morning sighs goes day love start studying
0,seen whos back holby
1,4mths half price orange line rental latest camera phones free phone 11mths call mobilesdirect free 08000938767 update or2stoptxt
1,check choose babe videos smsshsexnetun fgkslpopw fgkslpo
1,free message activate 500 free text messages replying message word free terms conditions visit www07781482378com
0,hi good mornin thanku wish
0,probably im almost gas get cash tomorrow
0,definitely need module humanities dis sem izzit wan take modules 1st
0,mm entirely sure understood text hey ho weekend
1,guaranteed £1000 cash £2000 prize claim yr prize call customer service representative 08714712379 10am7pm cost 10p
1,orange customer may claim free camera phone upgrade loyalty call 0207 153 9996 offer ends 14thmarch tcs apply optout availa
0,special
0,im meeting call later
0,ok shall talk
0,ceri rebel sweet dreamz little buddy ya 2moro needs blokes
0,please ask macho price range want something new used plus interfued blackberry bold ltgt bb
0,doesnt class early tomorrow thus shouldnt trying smoke ltgt
0,xy ur car picking
0,good morning princess great day
0,want kfc tuesday buy meals gravy mark
0,new theory argument wins situation loses person dont argue ur friends kick amp say im always correct
0,thought id get watch cos thats kind thing get4an18th loves much
0,nope
1,double mins 1000 txts orange tariffs latest motorola sonyericsson nokia bluetooth free call mobileupd8 08000839402 call2optouthf8
0,one
0,tadaaaaa home babe still
0,going goodno problembut still need little experience understand american customer voice
0,sfrom training manual show tech processits password reset troubleshooting
0,done
0,jus came back fr lunch wif sis leh
0,ill text creepy like wont think forgot
0,please charge mobile get morning
0,hello handsome finding job lazy working towards getting back net mummy wheres boytoy miss
0,come search tat vidnot finishd
0,monthly amount terrible pay anything till 6months finishing school
0,board working fine issue overheating also reslove still software inst pending come around 8o clock
0,yetunde im sorry moji seem busy able go shopping please find way get wanted us get please forgive reply free via yahoo messenger
0,pic please resend
0,b4 thursday
0,late
0,always putting business put pictures ass facebook one open people ive ever met would think picture room would hurt make feel violated
0,booked ticket pongal
1,recieve tone within next 24hrs terms conditions please see channel teletext pg 750
0,kkfrom tomorrow onwards started ah
0,im going buy mums present ar
1,urgent trying contact todays draw shows £800 prize guaranteed call 09050003091 land line claim c52 valid12hrs
0,hey mr going sea view couple gays mean games give bell ya finish
1,8007 25p alfie moons children need song ur mob tell ur m8s txt tone charity 8007 nokias poly charity polys zed 08701417012 profit charity
1,private 2003 account statement 07808247860 shows 800 unredeemed points call 08719899229 identifier code 40411 expires 061104
0,sorry went bed early nightnight
0,ive sent wife text buy shell tell relax go get wkend
0,sending greetings joy happiness gr8 evening
0,sfirst timedhoni rocks
0,ya srsly better yi tho
1,free msg ringtonefrom httptms widelivecomindex wmlid1b6a5ecef91ff937819firsttrue180430jul05
0,left vague said would inform person accounting delayed rent discuss housing agency renting another place checking online places around usc ltgt
0,itll tough ill
0,shant disturb anymore jia
0,langport sorry ill probably bed 9pm sucks ill xmas go2sri lanka
0,dled 3d imp
0,alright babe justthought id sayhey doinnearly endof wk offdam nevamindwe 2hook sn uwant m8 lovejen
0,dear free messages without recharge hi hi hi
0,let want house 8am
0,lol right diet everyday cheat anyway im meant fatty
0,seems like weird timing night want come smoke day shitstorm attributed always coming making everyone smoke
0,ok askd knw tht
0,yeah open chat click friend lists make list easy pie
0,maybe could get book tomo return immediately something
1,unique enough find 30th august wwwareyouuniquecouk
0,oh god im almost home
0,drive lor
0,staying town
0,fuck babe miss sooooo much wish sleep bed lonely go sleep dream love
0,come pick 530 ar
0,wot wed nite til
1,back work 2morro half term 2nite sexy passion b4 go back chat 09099726481 luv dena calls £1minmobsmorelkpobox177hp51fl
0,petey boy whereare friendsare thekingshead come canlove nic
0,purchase stuff today mail po box number
0,lol could starve lose pound end day
0,money steve mate
0,world suffers lot violence bad people silence good people gud night
1,valentines day special win £1000 quiz take partner trip lifetime send go 83600 150pmsg rcvd custcare08718720201
0,havent mus ask 1st wat meet lunch den meet already lor wan go ask da ge 1st confirm asap
0,hey babe doin wot 2nite love annie
0,av new number wil use oneta
0,meeting da call
0,tacos rajas burrito right
0,dude go sup
0,really hows masters
0,one week leave put know time
1,text banneduk 89555 see cost 150p textoperator g696ga 18 xxx
0,ohi asked fun hahatake care
0,think move ltgt week
0,thanks bomb date phone wanted say
0,okey dokey swashbuckling stuff oh
0,would smoking help us work difficult time
0,idk keep saying youre since moved keep butting heads freedom vs responsibility im tired much shit deal im barely keeping together gets added
0,kindly send one flat ltdecimalgt today
0,finished work yet
0,drama plsi enough family struggling hot sun strange placeno reason ego going invited actually necessity gowait serious reppurcussions
0,wish many many returns day happy birthday vikky
0,use foreign stamps country good lecture
0,says hell give call friends got money hes definitely buying end week
0,dare change ring
0,got another job one hospital data analysis something starts monday sure thesis got finished
0,jus hope true missin cos im really missin havent done anything feel guilty yet
0,found enc ltgt
0,lol wtf random btw lunch break
1,dear dave final notice collect tenerife holiday 5000 cash award call 09061743806 landline tcs sae box326 cw25wx 150ppm
0,thanx lot ur help
0,much blackberry bold2 nigeria
1,call freephone 0800 542 0578
0,yesterday going home
0,nope thats fine might nap tho
0,know god created gap fingers one made comes amp fills gaps holding hand love
0,guys go see movies side
0,horrible bf hungry
0,reached home tired come tomorro
0,hard true much show amp express love someonethat much hurt leave get seperated鈥┾〨ud evening
0,nope wif sis lor aft bathing dog bathe looks like going rain soon
0,tot reach liao said tshirt
0,sent ltgt bucks
0,mean confirmed tot juz say oni ok
0,poor girl cant go one day lmao
0,need coffee run tomocant believe time week already
0,sure theyll understand wine good idea slurp
0,waiting car mum lor leh reach home already
0,well general price ltgt oz let know ifwhenhow much want
0,also wheres piece
0,much payed suganya
0,hey going quit soon xuhui working till end month
0,hi please get ltgt dollar loan ill pay back mid february pls
1,win winner mr foley ipod exciting prizes soon keep eye ur mobile visit wwwwin82050couk
0,didnt get anything da
0,hi hope ur day good back walk table booked half eight let know ur coming
0,dont want leave im barely stay sane fighting constantly isnt helping
0,yup
0,hiya hows going sunny africa hope avin good time give big old silver back big kiss
0,thanks honey great day
0,get ten billion calls texts help god
0,well good morning mr hows london treatin ya treacle
0,well done blimey exercise yeah kinda remember wot hmm
0,going ltgt bus
0,mums repent
1,urgent mobile number awarded £2000 prize guaranteed call 09058094455 land line claim 3030 valid 12hrs
0,sorry cant take call right happens 2waxsto wat want come ill get medical insurance shell able deliver basic care im currently shopping right medical insurance give til friday morning thats ill see major person guide right insurance
0,come aftr ltdecimalgt cleaning house
0,pls come quick cant bare
1,freemsg txt call 86888 claim reward hours talk time use phone subscribe6gbpmnth inc 3hrs 16 stoptxtstop
0,truekdo knw dis ltgt
0,dont run away frm walk slowly amp kills dont care enough stop
0,hi hope good day better night
0,hamster dead hey tmr meet 1pm orchard mrt
0,fran decided go way im completely broke knackered got bout 2mrw love janx ps dads fone credit
0,dun cut short leh dun like ah failed shes quite sad
1,guaranteed £1000 cash £2000 prize claim yr prize call customer service representative 08714712412 10am7pm cost 10p
0,wa efficient gee thanx
0,jays getting really impatient belligerent
0,yeah probably still gotta check leo
0,awesome ill see bit
0,said would woke
1,free msg sorry service ordered 81303 could delivered sufficient credit please top receive service
0,drop tank
0,liked new mobile
0,hi engagement fixd ltgt th next month know really shocking bthmm njan vilikkamt ws al sudn
1,forwarded 88877free entry £250 weekly comp send word enter 88877 18 tc wwwtextcompcom
0,today song dedicated day song dedicate send ur valuable frnds first rply
0,ranjith cal drpd deeraj deepak 5min hold
0,good afternoon glorious anniversary day sweet hope finds happy content prey think send teasing kiss across sea coaxing images fond souveniers cougarpen
0,cbe chennai
0,er enjoyin indians moyep sall good hehe hows bout shexy pete xx
0,yavnt tried yet never played original either
0,happy sad one thing past good morning
0,dude saw parked car sunroof popped sux
1,email alertfrom jeri stewartsize 2kbsubject lowcost prescripiton drvgsto listen email call 123
0,congrats treat pendingi mail dayswill mail thrurespect mother homecheck mails
1,fancy shag dointerested sextextukcom txt xxuk suzy 69876 txts cost 150 per msg tncs website
0,da good good playerwhy unsold
1,hi mandy sullivan calling hotmix fmyou chosen receive £500000 easter prize drawplease telephone 09041940223 claim 290305 prize transferred someone else
0,much better thanks lol
0,want snow freezing windy
0,ok good making money
1,unique user id 1172 removal send stop 87239 customer services 08708034412
0,love babe sure everything alrite idiot txt bak girlie
0,shuhui bought rons present swatch watch
0,year many miles
0,many people seems special first sight remain special till last sight maintain till life ends shjas
0,together thinkin
0,okies ill go yan jiu skip ard oso go cine den go mrt one blah blah blah
0,awesome text youre restocked
0,lol well quality aint bad aint complaining
0,dont make life stressfull always find time laugh may add years life surely adds life ur years gud ni8swt dreams
0,yeah sure give couple minutes track wallet
0,wishing family merry mas happy new year advance
0,come nordstrom youre done
0,thk 530 lor dunno get tickets wat
0,freezing home yet remember kiss mom morning love think missing yet
0,come around ltdecimalgt pm vikkyim otside nw il come tht time
0,dude like buff wind
0,tired havent slept well past nights
0,early bird purchases yet
0,guai shd haf seen hes naughty free today go jogging
1,8007 free 1st week no1 nokia tone ur mob every week txt nokia 8007 get txting tell ur mates wwwgetzedcouk pobox 36504 w4 5wq norm 150ptone 16
0,oh oh wasted den muz chiong sat sun liao
0,tunde wishing great day abiola
0,ku also dont msg reply msg
0,didnt work oh ok goodnight ill fix ready time wake dearly missed good night sleep
0,whats happening gotten job begun registration permanent residency
0,argh fuck nobody town
0,usually person unconscious thats children adults may behave abnormally ill call
0,yar quite clever aft many guesses lor got ask bring thk darren willing go aiya thk leona still attach wat
0,infact happy new year seeing
1,sunshine quiz win super sony dvd recorder canname capital australia text mquiz 82277
0,think mentor 100 percent sure
0,please send auntys number
1,hot live fantasies call 08707509020 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870k
0,gonna let know cos comes bak holiday day coming dont4get2text number
0,wanna gym
0,chk ur belovd ms dict
0,captain vijaykanth comedy captain tvhe drunken
0,dont worry easy ingredients
0,wan go doctor
0,hope alright babe worry might felt bit desparate learned job fake waiting come back love
0,wat
0,thats trouble classes go well youre due dodgey one expecting mine tomo see recovery time place
0,yes obviously eggspert potato head… speak soon
0,carlos says pick later yeah set
0,pussy perfect
0,didnt holla
0,wat time finish ur lect today
0,time i‘m prob
0,night ended another day morning come special way may smile like sunny rays leaves worries blue blue bay
0,pls call da happen
0,one slice one breadstick lol
0,valuable affectionate loveable eternal noble truthful intimate natural enamous happy valentines day advance
0,bishan lei tot say lavender
0,dont put stuff roads keep getting slippery
1,next amazing xxx picsfree1 video sent enjoy one vid enough 2day text back keyword picsfree1 get next video
0,marriage function
0,lei
0,hiya good day spoken since weekend
0,god blessget good sleep deari pray
0,call later dont network urgnt sms
0,gifts trying get throw cliff something
0,multimedia message email
0,thanks message really appreciate sacrifice im sure process direct pay find way back test tomorrow im class wonderful day
0,shoot big loads get ready
0,haha figures well found piece priscillas bowl
0,still meeting dinner tonight
0,thank much skyped wit kz sura didnt get pleasure company hope good weve given ultimatum oh countin aburo enjoy message sent days ago
0,messages food
0,dont let studying stress l8r
1,freemsg hi baby wow got new cam moby wanna hot pic fancy chatim w8in 4utxt rply chat 82242 hlp 08712317606 msg150p 2rcv
0,lot happened feels quiet beth aunts charlie working lots helen mo
0,yo howz girls never rang india
0,dear good morning feeling dear
0,im saying havent explicitly told nora know someone im probably gonna bother
0,might come kerala daysso prepared take leave finalise dont plan travel visitneed finish urgent works
0,going wipro interview today
0,single line big meaning miss anything ur best life dont miss ur best life anything gud nyt
0,good weekend
0,yar lor wan go horse racing today mah eat earlier lor ate chicken rice
1,bank granite issues strongbuy explosive pick members 300 nasdaq symbol cdgt 500 per
0,happy valentines day know early hundreds handsomes beauties wish thought finish aunties uncles 1st
0,still attending da talks
0,good evening roger
0,hey told name gautham ah
0,treasure every moment spend together
0,dis yijue jus saw ur mail case huiming havent sent num dis num
0,wish feel alone
0,yay finally lol missed cinema trip last week
0,huh lei
0,erm thought contract ran the4th october
0,took mr owl licks
1,tried call reply sms video mobile 750 mins unlimited text free camcorder reply call 08000930705
1,hi babe jordan im home abroad lonely text back wanna chat xxsp visionsmscom text stop stopcost 150p 08712400603
0,let snow let snow kind weather brings ppl together friendships grow
0,hi im always online yahoo would like chat someday
0,ugh dont wanna get bed warm
0,shopping eh ger toking abt syd lehhaha
0,surfing online store offers want buy thing
0,went attend another two rounds todaybut still didt reach home
0,da birthdate certificate april real date today dont publish shall give special treat keep secret way thanks wishes
0,nimbomsons yep phone knows one obviously cos thats real word
0,hi test ltgt rd
0,docs appointments next week im tired shoving stuff ugh couldnt normal body
1,congrats year special cinema pass call 09061209465 suprman matrix3 starwars3 etc free bx420ip45we 150pm dont miss
0,wanna art
0,uh heads dont much left
0,shes borderline yeah whatever
0,wonder youll get text
0,eat jap done oso aft ur lect wat got lect 12 rite
0,sorry ill call later
0,moji love words rich day
0,love working home
0,hiya sorry didnt hav signal havent seen heard neither unusual ill put case get sort hugs snogs
0,guess thats worried must know theres way body repairs im quite sure shouldnt worry well take slow first tests guide ovulation relax nothing youve said reason worry ill keep followin
0,norm tomorrow finish 415 cos st tests need sort library stuff point tomo got letter today access til end march better get move
1,urgent trying contact todays draw shows £2000 prize guaranteed call 09066358361 land line claim y87 valid 12hrs
0,ok lar double check wif da hair dresser already said wun cut short said cut look nice
0,msg rajini comes
0,oh howda gud gud mathe en samachara chikku
0,helloooo wake sweet morning welcomes enjoy day full joy gud mrng
0,get ready ltgt inches pleasure
0,kkyesterday cbe
0,ok stay night xavier sleeping bag im getting tired
0,practising curtsey
1,88066 lost £12 help
0,hmm thinking lor
0,aiyar sorry lor forgot tell
0,machan go gym tomorrow wil come late goodnight
0,alrite sam nic checkin ur numberso ittb
1,urgent mobile number awarded £2000 prize guaranteed call 09058094454 land line claim 3030 valid 12hrs
0,evo download flash jealous
0,omg want scream weighed lost weight woohoo
0,babe goes day miss already love loving kiss hope everything goes well
0,happen tonight
0,youd like wouldnt jerk
0,sorry sent blank msg yup trying serious studying
0,oh icic lor den meet day
0,anything special
0,yup song bro creative neva test quality said check review online
0,feel like trying kadeem
0,err cud im going 8pm havent got way contact
1,auction round highest bid £54 next maximum bid £71 bid send bids 10 bid £10 83383 good luck
0,oh yes speak txt hmm get email
0,sorry cant help
0,want mapquest something look usf dogwood drive thats tiny street parking lot
0,sorry vikky im watching olave mandara movie kano trishul theatre wit frnds
1,taking part mobile survey yesterday 500 texts use however wish get txts send txt 80160 tc wwwtxt43com 150p
0,hey hey werethe monkeespeople say monkeyaround howdy gorgeous howu doin foundurself jobyet sausagelove jen xxx
0,good morning princess
0,text youre way
0,called said himthen choose future
0,great comedycant stop laughing da
0,still going mall
0,aah cuddle would lush id need lots tea soup kind fumbling
0,hope great day
0,stop story ive told ive returned hes saying order
1,private 2003 account statement 07808 xxxxxx shows 800 unredeemed points call 08719899217 identifier code 41685 expires 071104
0,cant try new invention flyim joking
0,yeah probably earlier
0,get
0,haf msn yijuehotmailcom
0,oh ya got hip hop open haha thinking go jazz zoom cine actually tonight im free leh theres kb lesson tonight
0,nothing dinner us
1,2004 account 07xxxxxxxxx shows 786 unredeemed points claim call 08719181259 identifier code xxxxx expires 260305
0,good afternoon starshine hows boytoy crave yet ache fuck sips cappuccino miss babe teasing kiss
1,urgent week free membership £100000 prize jackpot txt word claim 81010 tc wwwdbuknet lccltd pobox 4403ldnw1a7rw18
0,love one law make happy person love way friendship one law never make ur friend feel alone alive gud night
0,going take bath ill place key window
0,enufcredeit tocallshall ileave uni get bus yor house
0,im home love still awake loving kiss
0,everybody fun evening miss
0,simply sitting watching match office
0,hit move
0,aight call youre close
0,mah ill pick tomorrow
0,hey theres veggie pizza
0,sir waiting call
0,neither sterm voice im studying fine sure thing resolved tho anyway fab hols
0,cheers message zogtorius ive staring phone age deciding whether text
0,ya nowonion roast
0,omg make wedding chapel frontierville get good stuff
0,school starting stay whats weather like food social support system like friends school things important
0,single single answers fighting plus said broke didnt reply
0,already one guy loving
0,kkhow training process
0,send contents page
0,gwr
0,im person whos sms survey
0,im boat still moms check yo im half naked
1,receiving weeks triple echo ringtone shortly enjoy
0,carlos says hell mu ltgt minutes
0,still otside leu come 2morrow maga
0,hope great new semester wish best made greatness
0,kkwhere youhow performed
0,sarcasm nt scarcasim
0,coming friday leave pongaldo get news work place
0,oops phone died didnt even know yeah like better
0,free sat rite wan watch infernal affairs wif darren mayb xy
0,therell minor shindig place later tonight interested
0,sent like
0,oh god im gonna google nearby cliffs
1,someone know asked dating service contact cant guess call 09058095107 revealed pobox s3xy 150p
0,would really appreciate call need someone talk
0,way school pls send ashleys number
0,number sir
1,bored housewives chat date 08717507711 btnational rate 10pmin landlines
0,yet chikkuk wat abt tht guy stopped irritating msging
0,thing change sentence want concentrate educational career im leaving
1,hello darling today would love chat dont tell look like sexy
0,pls make note shes exposed also find school anyone else vomiting dog cat house let know later
0,sucks got planned yo valentine yo valentine arent
0,replying boye changed phone number
1,todays vodafone numbers ending 0089my last four digits selected received £350 award number matches please call 09063442151 claim £350 award
0,oh half hour much longer syria canada eh wow must get much work done day us extra time grins
0,night worrying appt shame missed girls night quizzes popcorn hair
0,oh okie lorwe go sat
0,tell drug dealers getting impatient
0,oh dang didnt mean send lol
0,oh oh den muz change plan liao go back yan jiu
0,wats ur opinion abt abt character
0,creepy crazy
0,im late tellmiss im way
0,telly brdget jones
0,one day training
0,goin workout lor muz lose fats
0,derek done class
0,mostly sports typelyk footblcrckt
0,new deus ex game comin early next yr
1,private 2003 account statement shows 800 unredeemed sim points call 08718738001 identifier code 49557 expires 261104
0,one best dialogue cute reltnship wen die dont come near body bcoz hands may come wipe ur tears timegud ni8
0,geeeee internet really bad today eh
0,im sure still available though
0,yeshere tv always available work place
0,laptop take
0,sleepingand surfing
0,please attend phone
0,hello sort town already dont rush home eating nachos let know eta
1,urgent mobile number awarded £2000 bonus caller prize call 09058095201 land line valid 12hrs
0,didnt get second half message
0,sign maturity start saying big things actually start understanding small things nice evening bslvyl
0,ohas usual vijay film different
0,joys father john john name joys father mandan
1,smsservices yourinclusive text credits pls goto wwwcomuknet login 3qxj9 unsubscribe stop extra charge help 08702840625comuk 220cm2 9ae
0,pls give food preferably pap slowly loads sugar take hour give water slowly
0,kkthis month kotees birthday know
0,cool ill text
0,hasnt pattern recently crap weekends
0,noi got rumour going buy apartment chennai
1,current leading bid 151 pause auction send customer care 08718726270
0,lost pounds since doc visit last week woot woot im gonna celebrate stuffing face
0,really quite funny lor wat shd haf run shorter distance wat
0,eek thats lot time especially since american pie like minutes long cant stop singing
0,stupid auto correct phone
0,tell reached
0,sms chat
0,gods love limit gods grace measure gods power boundaries may gods endless blessings always ur life gud ni8
0,theyre lots places hospitals medical places safe
1,urgent mobile 07xxxxxxxxx £2000 bonus caller prize 020603 2nd attempt reach call 09066362231 asap box97n7qp 150ppm
0,good morning plz call sir
0,yes finished watching days lives love
0,yo come carlos soon
0,got shitload diamonds though
0,wonder phone battery went dead tell love babe
0,although told dat im baig face watches really like watch gave cos fr thanx everything dat uve done today im touched
0,hows watch resizing
0,dun sad dun thk abt already concentrate ur papers
0,dun say early hor already say
0,today going college able atten class
0,nofew hours beforewent hair cut
0,busy trying finish new year looking forward finally meeting
0,lol wont feel bad use money take steak dinner
0,great trip india bring light everyone project everyone lucky see smile bye abiola
0,meant say cant wait see getting bored bridgwater banter
0,dear umma called
0,alright ill head minutes text meet
0,use foreign stamps country
1,sms services inclusive text credits pls goto wwwcomuknet login 3qxj9 unsubscribe stop extra charge help 08702840625comuk 220cm2 9ae
0,meet lunch la
1,sorry unsubscribe yet mob offer package min term 54 weeks pls resubmit request expiry reply themob help info
0,hey inconvenient sis huh
0,networking technical support associate
0,whatsup dont want sleep
1,free messagethanks using auction subscription service 18 150pmsgrcvd skip auction txt unsubscribe txt stop customercare 08718726270
0,po de need job aha
0,kkare college
0,make girl happy difficult make girls happy need friend companion lover chef ltgt good listener ltgt organizer ltgt good boyfriend ltgt clean ltgt sympathetic ltgt athletic ltgt warm ltgt courageous ltgt determined ltgt true ltgt dependable ltgt intelligent ltgt psychologist ltgt pest exterminator ltgt psychiatrist ltgt healer ltgt stylist ltgt driver aaniye pudunga venaam
0,thinking going reg pract lessons flung advance haha wat time going
0,gas station like block away house youll drive right since armenia ends swann take howard
0,gud mrng dear nice day
0,yep get program youre slacking
0,wats dear sleeping ah
0,farm open
0,yessura sun tvlol
0,sent prices mean ltgt
0,sez hows de arab boy hope good give love evry1 love ya eshxxxxxxxxxxx
0,midnight earliest
0,yeah probably
0,thank like well
0,cool come havent wined dined
0,picking various points going yeovil motor project hours take home 12 530 max easy
0,goodmorning today late ltgt min
1,congrats mobile 3g videophones call 09063458130 videochat wid mates play java games dload polyph music noline rentl
0,lil fever fine
0,moon come color dreams stars make musical sms give warm peaceful sleep good night
0,keeping away like
1,500 free text msgs text ok 80488 well credit account
0,actually send reminder today wonderful weekend
0,studying ill free next weekend
0,way tirupur
0,im eatin lor goin back work soon mountain deer show huh watch b4 liao nice
